filename,width,height,class,xmin,ymin,xmax,ymax
23.09-14-17:40.jpg,704,480,car,169,180,219,231
23.09-14-17:40.jpg,704,480,car,190,138,235,191
23.09-14-17:40.jpg,704,480,motorcycle,285,156,331,189
23.09-14-17:40.jpg,704,480,motorcycle,332,97,353,125
23.09-14-17:40.jpg,704,480,motorcycle,362,113,379,144
23.09-14-17:40.jpg,704,480,motorcycle,374,105,394,137
23.09-14-17:40.jpg,704,480,motorcycle,378,153,408,193
23.09-14-17:40.jpg,704,480,motorcycle,392,140,411,164
23.09-14-17:40.jpg,704,480,motorcycle,465,155,482,198
23.09-14-17:40.jpg,704,480,motorcycle,472,140,497,174
23.09-14-17:40.jpg,704,480,motorcycle,465,254,499,313
23.09-14-17:40.jpg,704,480,motorcycle,617,308,665,360
23.09-14-17:40.jpg,704,480,camper,482,243,578,324
23.09-14-17:40.jpg,704,480,camper,363,195,432,256
23.09-14-17:40.jpg,704,480,van,248,83,288,116
23.09-14-17:40.jpg,704,480,car,165,87,199,115
23.09-14-17:40.jpg,704,480,car,207,91,239,118
23.09-14-17:40.jpg,704,480,car,304,66,328,82
23.09-14-17:40.jpg,704,480,truck,139,62,171,101
23.09-14-17:41.jpg,704,480,car,2,328,76,441
23.09-14-17:41.jpg,704,480,car,24,246,105,333
23.09-14-17:41.jpg,704,480,camper,152,189,211,268
23.09-14-17:41.jpg,704,480,van,471,205,541,267
23.09-14-17:41.jpg,704,480,van,287,128,368,175
23.09-14-17:41.jpg,704,480,motorcycle,124,153,168,189
23.09-14-17:41.jpg,704,480,car,71,135,145,172
23.09-14-17:41.jpg,704,480,camper,39,102,68,131
23.09-14-17:41.jpg,704,480,taxi,69,90,98,115
23.09-14-17:41.jpg,704,480,car,205,127,285,162
23.09-14-17:41.jpg,704,480,car,522,276,624,362
23.09-14-17:41.jpg,704,480,car,631,400,704,477
23.09-14-17:41.jpg,704,480,car,208,85,241,114
23.09-14-17:41.jpg,704,480,car,157,97,192,125
23.09-14-17:41.jpg,704,480,van,394,105,471,142
23.09-14-17:41.jpg,704,480,car,385,234,439,302
23.09-14-17:41.jpg,704,480,bus,397,244,659,480
23.09-14-17:41.jpg,704,480,taxi,310,76,338,100
23.09-14-17:41.jpg,704,480,taxi,303,63,325,86
23.09-14-17:41.jpg,704,480,van,245,80,289,114
23.09-14-17:43.jpg,704,480,camper,122,242,200,339
23.09-14-17:43.jpg,704,480,car,1,334,64,446
23.09-14-17:43.jpg,704,480,car,25,257,108,339
23.09-14-17:43.jpg,704,480,car,143,125,177,169
23.09-14-17:43.jpg,704,480,car,149,114,183,140
23.09-14-17:43.jpg,704,480,car,157,97,191,125
23.09-14-17:43.jpg,704,480,car,208,101,239,131
23.09-14-17:43.jpg,704,480,car,211,86,242,110
23.09-14-17:43.jpg,704,480,van,251,80,287,114
23.09-14-17:43.jpg,704,480,van,577,368,704,477
23.09-14-17:43.jpg,704,480,taxi,483,247,568,322
23.09-14-17:43.jpg,704,480,taxi,448,186,507,234
23.09-14-17:43.jpg,704,480,taxi,304,64,328,88
23.09-14-17:43.jpg,704,480,taxi,59,98,88,125
23.09-14-17:43.jpg,704,480,taxi,176,167,221,223
23.09-14-17:43.jpg,704,480,camper,194,119,232,163
23.09-14-17:43.jpg,704,480,motorcycle,154,169,177,217
23.09-14-17:43.jpg,704,480,motorcycle,441,231,468,285
23.09-14-17:43.jpg,704,480,motorcycle,261,70,276,89
23.09-14-17:43.jpg,704,480,motorcycle,332,58,347,84
23.09-14-17:43.jpg,704,480,truck,65,133,160,254
23.09-14-17:43.jpg,704,480,truck,331,110,422,228
23.09-14-17:43.jpg,704,480,industrial machinery,428,100,555,177
23.09-14-17:44.jpg,704,480,bus,253,89,375,154
23.09-14-17:44.jpg,704,480,truck,1,215,102,412
23.09-14-17:44.jpg,704,480,camper,88,386,184,480
23.09-14-17:44.jpg,704,480,camper,115,280,194,382
23.09-14-17:44.jpg,704,480,camper,141,214,208,300
23.09-14-17:44.jpg,704,480,car,85,200,127,260
23.09-14-17:44.jpg,704,480,car,90,173,139,214
23.09-14-17:44.jpg,704,480,car,71,154,153,182
23.09-14-17:44.jpg,704,480,car,153,97,184,126
23.09-14-17:44.jpg,704,480,car,362,210,428,265
23.09-14-17:44.jpg,704,480,car,396,270,481,347
23.09-14-17:44.jpg,704,480,car,537,306,665,408
23.09-14-17:44.jpg,704,480,car,477,241,568,302
23.09-14-17:44.jpg,704,480,car,214,89,242,114
23.09-14-17:44.jpg,704,480,motorcycle,418,187,449,235
23.09-14-17:44.jpg,704,480,motorcycle,476,191,505,238
23.09-14-17:44.jpg,704,480,motorcycle,511,201,551,245
23.09-14-17:44.jpg,704,480,motorcycle,434,215,474,263
23.09-14-17:44.jpg,704,480,motorcycle,466,262,501,311
23.09-14-17:44.jpg,704,480,motorcycle,491,294,531,351
23.09-14-17:44.jpg,704,480,motorcycle,520,334,564,398
23.09-14-17:44.jpg,704,480,motorcycle,548,384,597,462
23.09-14-17:44.jpg,704,480,motorcycle,594,447,639,480
23.09-14-17:44.jpg,704,480,taxi,419,361,525,468
23.09-14-17:44.jpg,704,480,taxi,167,186,214,242
23.09-14-17:44.jpg,704,480,bus,37,78,91,133
23.09-14-17:44.jpg,704,480,taxi,346,66,369,89
23.09-14-17:45.jpg,704,480,truck,388,97,517,266
23.09-14-17:45.jpg,704,480,truck,57,85,88,128
23.09-14-17:45.jpg,704,480,car,1,276,84,372
23.09-14-17:45.jpg,704,480,car,105,364,188,476
23.09-14-17:45.jpg,704,480,car,359,228,431,282
23.09-14-17:45.jpg,704,480,car,102,162,149,202
23.09-14-17:45.jpg,704,480,car,118,138,165,178
23.09-14-17:45.jpg,704,480,car,175,154,228,199
23.09-14-17:45.jpg,704,480,car,149,215,208,269
23.09-14-17:45.jpg,704,480,car,579,375,704,478
23.09-14-17:45.jpg,704,480,car,164,96,191,120
23.09-14-17:45.jpg,704,480,car,210,96,245,125
23.09-14-17:45.jpg,704,480,camper,199,126,241,164
23.09-14-17:45.jpg,704,480,camper,127,257,203,361
23.09-14-17:45.jpg,704,480,camper,75,185,125,251
23.09-14-17:45.jpg,704,480,van,247,82,292,115
23.09-14-17:45.jpg,704,480,motorcycle,65,365,93,445
23.09-14-17:45.jpg,704,480,motorcycle,82,297,109,365
23.09-14-17:45.jpg,704,480,motorcycle,114,244,139,305
23.09-14-17:45.jpg,704,480,motorcycle,119,216,151,252
23.09-14-17:45.jpg,704,480,motorcycle,131,185,154,225
23.09-14-17:45.jpg,704,480,motorcycle,422,262,453,314
23.09-14-17:45.jpg,704,480,motorcycle,450,270,478,320
23.09-14-17:45.jpg,704,480,motorcycle,474,290,505,363
23.09-14-17:45.jpg,704,480,motorcycle,468,254,499,300
23.09-14-17:45.jpg,704,480,motorcycle,519,237,559,291
23.09-14-17:45.jpg,704,480,motorcycle,552,292,608,354
23.09-14-17:45.jpg,704,480,motorcycle,566,266,599,309
23.09-14-17:45.jpg,704,480,motorcycle,504,334,555,400
23.09-14-17:45.jpg,704,480,motorcycle,514,295,559,361
23.09-14-17:45.jpg,704,480,motorcycle,551,403,610,476
23.09-14-17:45.jpg,704,480,motorcycle,659,353,704,415
23.09-14-17:45.jpg,704,480,taxi,440,393,552,480
23.09-14-17:45.jpg,704,480,taxi,154,180,201,225
23.09-14-17:47.jpg,704,480,van,373,254,469,351
23.09-14-17:47.jpg,704,480,van,517,263,608,345
23.09-14-17:47.jpg,704,480,van,368,107,465,154
23.09-14-17:47.jpg,704,480,van,248,81,293,113
23.09-14-17:47.jpg,704,480,car,168,100,194,122
23.09-14-17:47.jpg,704,480,car,206,86,245,115
23.09-14-17:47.jpg,704,480,car,324,72,366,91
23.09-14-17:47.jpg,704,480,car,275,115,345,141
23.09-14-17:47.jpg,704,480,car,214,125,306,158
23.09-14-17:47.jpg,704,480,car,154,217,214,292
23.09-14-17:47.jpg,704,480,car,101,318,195,439
23.09-14-17:47.jpg,704,480,car,1,305,70,411
23.09-14-17:47.jpg,704,480,car,108,198,154,252
23.09-14-17:47.jpg,704,480,car,455,208,531,259
23.09-14-17:47.jpg,704,480,car,63,89,97,117
23.09-14-17:47.jpg,704,480,car,79,152,142,186
23.09-14-17:47.jpg,704,480,taxi,74,174,128,218
23.09-14-17:47.jpg,704,480,taxi,354,209,417,260
23.09-14-17:47.jpg,704,480,taxi,582,365,704,479
23.09-14-17:47.jpg,704,480,taxi,40,107,82,147
23.09-14-17:47.jpg,704,480,motorcycle,274,169,316,220
23.09-14-17:47.jpg,704,480,motorcycle,205,186,235,219
23.09-14-17:47.jpg,704,480,motorcycle,191,176,221,211
23.09-14-17:47.jpg,704,480,motorcycle,467,346,521,415
23.09-14-17:47.jpg,704,480,motorcycle,428,197,459,241
23.09-14-17:47.jpg,704,480,motorcycle,405,223,454,266
23.09-14-17:47.jpg,704,480,motorcycle,464,256,509,307
23.09-14-17:47.jpg,704,480,motorcycle,509,329,551,389
23.09-14-17:47.jpg,704,480,motorcycle,476,282,524,352
23.09-14-17:47.jpg,704,480,motorcycle,553,398,614,474
23.09-14-17:47.jpg,704,480,motorcycle,456,128,497,164
23.09-14-17:47.jpg,704,480,camper,29,226,105,308
24.09-14-17:39.jpg,704,480,camper,154,205,216,273
24.09-14-17:39.jpg,704,480,car,140,129,188,172
24.09-14-17:39.jpg,704,480,car,201,106,241,141
24.09-14-17:39.jpg,704,480,car,177,100,213,123
24.09-14-17:39.jpg,704,480,camper,329,102,363,132
24.09-14-17:39.jpg,704,480,truck,385,144,576,377
24.09-14-17:39.jpg,704,480,motorcycle,623,357,674,427
24.09-14-17:39.jpg,704,480,motorcycle,465,372,514,447
25.09-14-17:40.jpg,704,480,car,107,111,202,206
25.09-14-17:40.jpg,704,480,taxi,207,309,351,467
25.09-14-17:40.jpg,704,480,motorcycle,253,247,334,319
25.09-14-17:40.jpg,704,480,motorcycle,354,371,438,463
25.09-14-17:40.jpg,704,480,motorcycle,563,371,659,474
25.09-14-17:40.jpg,704,480,motorcycle,548,66,611,129
25.09-14-17:40.jpg,704,480,motorcycle,487,85,548,135
25.09-14-17:40.jpg,704,480,motorcycle,194,105,237,164
25.09-14-17:40.jpg,704,480,motorcycle,145,55,183,102
25.09-14-17:40.jpg,704,480,motorcycle,120,31,157,68
25.09-14-17:40.jpg,704,480,motorcycle,175,60,218,106
25.09-14-17:40.jpg,704,480,motorcycle,203,39,253,83
25.09-14-17:40.jpg,704,480,motorcycle,245,22,278,68
25.09-14-17:40.jpg,704,480,motorcycle,283,75,318,124
25.09-14-17:40.jpg,704,480,motorcycle,205,17,232,45
25.09-14-17:40.jpg,704,480,motorcycle,133,8,162,40
25.09-14-17:40.jpg,704,480,motorcycle,160,21,198,67
25.09-14-17:40.jpg,704,480,car,155,1,212,34
25.09-14-17:40.jpg,704,480,car,220,1,280,27
25.09-14-17:40.jpg,704,480,van,435,150,622,296
25.09-14-17:40.jpg,704,480,truck,270,145,532,390
25.09-14-17:40.jpg,704,480,bus,274,1,457,142
25.09-14-17:41.jpg,704,480,car,138,174,259,300
25.09-14-17:41.jpg,704,480,car,217,87,303,162
25.09-14-17:41.jpg,704,480,taxi,93,46,154,111
25.09-14-17:41.jpg,704,480,taxi,259,23,342,81
25.09-14-17:41.jpg,704,480,taxi,317,76,414,159
25.09-14-17:41.jpg,704,480,taxi,453,151,585,262
25.09-14-17:41.jpg,704,480,motorcycle,440,98,489,157
25.09-14-17:41.jpg,704,480,motorcycle,274,234,330,313
25.09-14-17:41.jpg,704,480,motorcycle,187,112,230,167
25.09-14-17:41.jpg,704,480,motorcycle,164,68,199,112
25.09-14-17:41.jpg,704,480,motorcycle,119,1,145,39
25.09-14-17:41.jpg,704,480,motorcycle,405,426,482,480
25.09-14-17:41.jpg,704,480,car,611,294,704,451
25.09-14-17:41.jpg,704,480,truck,420,296,680,480
25.09-14-17:41.jpg,704,480,motorcycle,328,21,368,65
25.09-14-17:41.jpg,704,480,car,157,5,215,52
25.09-14-17:44.jpg,704,480,truck,250,333,362,445
25.09-14-17:44.jpg,704,480,truck,124,275,231,425
25.09-14-17:44.jpg,704,480,truck,304,297,415,391
25.09-14-17:44.jpg,704,480,taxi,218,326,260,391
25.09-14-17:44.jpg,704,480,taxi,278,252,339,299
25.09-14-17:44.jpg,704,480,car,211,314,260,342
25.09-14-17:44.jpg,704,480,car,222,305,282,342
25.09-14-17:44.jpg,704,480,car,254,428,344,480
25.09-14-17:48.jpg,704,480,car,452,401,496,442
25.09-14-17:48.jpg,704,480,car,648,363,703,385
25.09-14-17:48.jpg,704,480,car,588,326,645,354
25.09-14-17:48.jpg,704,480,car,454,340,484,367
25.09-14-17:48.jpg,704,480,car,10,402,57,438
25.09-14-17:48.jpg,704,480,car,633,338,699,367
25.09-14-17:48.jpg,704,480,car,370,445,425,477
25.09-14-17:48.jpg,704,480,car,308,302,331,320
25.09-14-17:48.jpg,704,480,truck,536,411,622,477
25.09-14-17:48.jpg,704,480,truck,425,354,466,391
25.09-14-17:48.jpg,704,480,truck,407,314,442,360
25.09-14-17:48.jpg,704,480,truck,361,312,396,348
25.09-14-17:48.jpg,704,480,motorcycle,549,377,582,405
25.09-14-17:48.jpg,704,480,motorcycle,537,366,565,392
25.09-14-17:48.jpg,704,480,motorcycle,526,360,556,382
25.09-14-17:48.jpg,704,480,motorcycle,499,338,529,357
25.09-14-17:48.jpg,704,480,taxi,434,318,467,340
25.09-14-17:48.jpg,704,480,taxi,102,405,157,451
25.09-14-17:48.jpg,704,480,motorcycle,502,398,520,433
25.09-14-17:48.jpg,704,480,motorcycle,422,411,451,447
25.09-14-17:48.jpg,704,480,taxi,413,292,431,306
25.09-14-17:48.jpg,704,480,bus,279,265,310,294
25.09-14-17:48.jpg,704,480,bus,299,268,324,298
25.09-14-17:48.jpg,704,480,bus,535,286,609,316
25.09-14-17:49.jpg,704,480,car,567,354,623,397
25.09-14-17:49.jpg,704,480,car,516,365,574,410
25.09-14-17:49.jpg,704,480,car,259,411,323,468
25.09-14-17:49.jpg,704,480,car,148,374,206,421
25.09-14-17:49.jpg,704,480,car,188,353,235,389
25.09-14-17:49.jpg,704,480,car,443,377,491,428
25.09-14-17:49.jpg,704,480,car,548,440,613,480
25.09-14-17:49.jpg,704,480,car,613,402,685,473
25.09-14-17:49.jpg,704,480,car,440,281,465,304
25.09-14-17:49.jpg,704,480,motorcycle,619,339,650,364
25.09-14-17:49.jpg,704,480,motorcycle,611,328,642,349
25.09-14-17:49.jpg,704,480,motorcycle,602,322,628,340
25.09-14-17:49.jpg,704,480,motorcycle,542,341,562,365
25.09-14-17:49.jpg,704,480,motorcycle,498,402,522,440
25.09-14-17:49.jpg,704,480,motorcycle,514,440,539,480
25.09-14-17:49.jpg,704,480,motorcycle,198,411,225,460
25.09-14-17:49.jpg,704,480,motorcycle,218,431,249,480
25.09-14-17:49.jpg,704,480,taxi,445,433,503,480
25.09-14-17:49.jpg,704,480,taxi,557,314,586,344
25.09-14-17:49.jpg,704,480,bus,228,280,297,357
25.09-14-17:49.jpg,704,480,truck,495,303,534,354
25.09-14-17:49.jpg,704,480,bus,488,244,525,279
25.09-14-17:49.jpg,704,480,bus,310,245,346,278
25.09-14-17:49.jpg,704,480,taxi,591,308,627,331
25.09-14-17:49.jpg,704,480,truck,517,277,559,317
25.09-14-17:49.jpg,704,480,truck,343,238,382,282
25.09-14-17:50.jpg,704,480,bus,159,307,259,400
25.09-14-17:50.jpg,704,480,bus,497,251,542,297
25.09-14-17:50.jpg,704,480,bus,326,239,357,275
25.09-14-17:50.jpg,704,480,bus,343,231,368,251
25.09-14-17:50.jpg,704,480,car,513,376,568,440
25.09-14-17:50.jpg,704,480,car,554,339,599,378
25.09-14-17:50.jpg,704,480,car,595,380,651,432
25.09-14-17:50.jpg,704,480,car,198,394,262,442
25.09-14-17:50.jpg,704,480,car,137,444,213,480
25.09-14-17:50.jpg,704,480,car,492,314,538,348
25.09-14-17:50.jpg,704,480,car,433,285,465,313
25.09-14-17:50.jpg,704,480,truck,469,259,502,298
25.09-14-17:50.jpg,704,480,truck,502,345,548,382
25.09-14-17:50.jpg,704,480,taxi,448,417,508,477
25.09-14-17:50.jpg,704,480,taxi,114,395,182,448
25.09-14-17:50.jpg,704,480,taxi,535,307,573,337
25.09-14-17:50.jpg,704,480,taxi,515,294,548,320
25.09-14-17:50.jpg,704,480,motorcycle,488,388,518,437
25.09-14-17:50.jpg,704,480,motorcycle,624,336,654,361
25.09-14-17:50.jpg,704,480,motorcycle,610,327,641,354
25.09-14-17:50.jpg,704,480,motorcycle,594,319,627,345
25.09-14-17:50.jpg,704,480,motorcycle,590,302,622,323
25.09-14-17:50.jpg,704,480,motorcycle,571,293,594,318
25.09-14-17:50.jpg,704,480,car,579,258,622,274
25.09-14-17:50.jpg,704,480,car,274,404,327,456
25.09-14-17:50.jpg,704,480,car,355,281,394,314
25.09-14-17:50.jpg,704,480,car,368,274,401,293
25.09-14-17:52.jpg,704,480,bus,116,322,238,446
25.09-14-17:52.jpg,704,480,taxi,545,314,579,357
25.09-14-17:52.jpg,704,480,taxi,519,297,549,322
25.09-14-17:52.jpg,704,480,taxi,442,426,496,477
25.09-14-17:52.jpg,704,480,car,518,388,570,435
25.09-14-17:52.jpg,704,480,car,555,346,600,391
25.09-14-17:52.jpg,704,480,car,503,334,544,377
25.09-14-17:52.jpg,704,480,car,490,302,522,334
25.09-14-17:52.jpg,704,480,car,259,417,324,474
25.09-14-17:52.jpg,704,480,car,203,397,269,456
25.09-14-17:52.jpg,704,480,car,442,391,494,431
25.09-14-17:52.jpg,704,480,car,533,440,601,480
25.09-14-17:52.jpg,704,480,motorcycle,624,342,652,365
25.09-14-17:52.jpg,704,480,motorcycle,611,331,642,351
25.09-14-17:52.jpg,704,480,motorcycle,597,324,634,345
25.09-14-17:52.jpg,704,480,taxi,617,254,651,271
25.09-14-17:52.jpg,704,480,car,575,258,611,277
25.09-14-17:52.jpg,704,480,bus,495,254,539,292
25.09-14-17:52.jpg,704,480,truck,608,381,688,442
25.09-14-17:52.jpg,704,480,car,472,277,497,294
25.09-14-17:52.jpg,704,480,car,528,257,566,277
25.09-14-17:53.jpg,704,480,truck,101,351,185,457
25.09-14-17:53.jpg,704,480,car,160,431,231,479
25.09-14-17:53.jpg,704,480,car,554,328,600,365
25.09-14-17:53.jpg,704,480,car,519,288,548,310
25.09-14-17:53.jpg,704,480,car,485,301,514,328
25.09-14-17:53.jpg,704,480,motorcycle,622,341,654,362
25.09-14-17:53.jpg,704,480,motorcycle,613,330,645,348
25.09-14-17:53.jpg,704,480,motorcycle,599,322,637,341
25.09-14-17:53.jpg,704,480,motorcycle,591,308,628,328
25.09-14-17:53.jpg,704,480,taxi,511,368,565,417
25.09-14-17:53.jpg,704,480,taxi,585,374,639,420
25.09-14-17:53.jpg,704,480,taxi,207,372,263,428
25.09-14-17:53.jpg,704,480,taxi,287,405,338,467
25.09-14-17:53.jpg,704,480,taxi,454,418,508,463
25.09-14-17:53.jpg,704,480,taxi,531,309,559,335
25.09-14-17:53.jpg,704,480,car,433,297,469,322
25.09-14-17:53.jpg,704,480,taxi,467,273,494,291
25.09-14-17:53.jpg,704,480,taxi,563,257,612,278
25.09-14-17:53.jpg,704,480,car,510,259,553,276
25.09-14-17:54.jpg,704,480,car,142,185,286,322
25.09-14-17:54.jpg,704,480,van,358,94,492,197
25.09-14-17:54.jpg,704,480,car,298,174,444,291
25.09-14-17:54.jpg,704,480,car,230,337,397,480
25.09-14-17:54.jpg,704,480,motorcycle,449,233,522,307
25.09-14-17:54.jpg,704,480,motorcycle,236,157,292,216
25.09-14-17:54.jpg,704,480,truck,74,16,205,172
25.09-14-17:54.jpg,704,480,truck,163,1,293,111
25.09-14-17:55.jpg,704,480,camper,182,265,382,462
25.09-14-17:55.jpg,704,480,motorcycle,318,284,388,369
25.09-14-17:55.jpg,704,480,motorcycle,222,166,291,243
25.09-14-17:55.jpg,704,480,motorcycle,161,94,219,155
25.09-14-17:55.jpg,704,480,motorcycle,128,43,177,95
25.09-14-17:55.jpg,704,480,motorcycle,529,340,617,432
25.09-14-17:55.jpg,704,480,motorcycle,482,397,565,474
25.09-14-17:55.jpg,704,480,motorcycle,408,434,500,480
25.09-14-17:55.jpg,704,480,car,112,141,219,237
25.09-14-17:55.jpg,704,480,car,68,35,139,100
25.09-14-17:55.jpg,704,480,taxi,379,98,488,174
25.09-14-17:55.jpg,704,480,taxi,333,43,397,108
25.09-14-17:55.jpg,704,480,truck,292,121,542,372
25.09-14-17:55.jpg,704,480,truck,137,1,365,190
25.09-14-17:55.jpg,704,480,bus,465,116,702,439
25.09-14-17:57.jpg,704,480,van,108,135,267,305
25.09-14-17:57.jpg,704,480,motorcycle,204,145,264,210
25.09-14-17:57.jpg,704,480,car,171,41,248,100
25.09-14-17:57.jpg,704,480,car,242,6,320,53
25.09-14-17:57.jpg,704,480,taxi,132,1,197,31
25.09-14-17:57.jpg,704,480,car,66,5,129,48
25.09-14-17:57.jpg,704,480,truck,85,47,163,128
25.09-14-17:57.jpg,704,480,truck,224,382,453,480
25.09-14-17:57.jpg,704,480,bus,265,121,556,425
25.09-14-17:57.jpg,704,480,bus,300,19,553,218
25.09-14-17:57.jpg,704,480,bus,523,190,704,452
25.09-14-17:58.jpg,704,480,truck,111,55,209,168
25.09-14-17:58.jpg,704,480,car,254,150,365,254
25.09-14-17:58.jpg,704,480,car,180,48,261,107
25.09-14-17:58.jpg,704,480,taxi,57,10,132,57
25.09-14-17:58.jpg,704,480,car,191,319,352,478
25.09-14-17:58.jpg,704,480,motorcycle,262,238,320,306
25.09-14-17:58.jpg,704,480,motorcycle,204,171,264,242
25.09-14-17:58.jpg,704,480,motorcycle,346,151,403,218
25.09-14-17:58.jpg,704,480,motorcycle,289,90,331,142
25.09-14-17:58.jpg,704,480,motorcycle,410,101,472,151
25.09-14-17:58.jpg,704,480,motorcycle,406,78,442,115
25.09-14-17:58.jpg,704,480,motorcycle,204,8,248,51
25.09-14-17:58.jpg,704,480,motorcycle,385,330,462,420
25.09-14-17:58.jpg,704,480,motorcycle,308,324,379,402
25.09-14-17:58.jpg,704,480,bus,428,102,704,444
25.09-14-17:58.jpg,704,480,bus,243,1,402,108
26.09-14-17:39.jpg,704,480,motorcycle,303,42,349,105
26.09-14-17:39.jpg,704,480,bus,141,1,231,82
26.09-14-17:39.jpg,704,480,camper,335,1,405,52
26.09-14-17:39.jpg,704,480,bus,180,265,404,480
26.09-14-17:39.jpg,704,480,motorcycle,1,63,27,109
26.09-14-17:40.jpg,704,480,car,408,265,575,446
26.09-14-17:40.jpg,704,480,car,587,242,704,390
26.09-14-17:40.jpg,704,480,motorcycle,555,309,657,428
26.09-14-17:40.jpg,704,480,motorcycle,356,11,400,67
26.09-14-17:40.jpg,704,480,motorcycle,307,12,345,61
26.09-14-17:41.jpg,704,480,motorcycle,255,32,288,91
26.09-14-17:41.jpg,704,480,motorcycle,391,80,451,154
26.09-14-17:41.jpg,704,480,motorcycle,471,179,534,273
26.09-14-17:41.jpg,704,480,motorcycle,445,291,528,409
26.09-14-17:41.jpg,704,480,motorcycle,573,330,661,447
26.09-14-17:41.jpg,704,480,car,326,120,444,233
26.09-14-17:41.jpg,704,480,taxi,541,184,690,331
26.09-14-17:41.jpg,704,480,car,359,5,437,76
26.09-14-17:43.jpg,704,480,truck,271,24,505,325
26.09-14-17:43.jpg,704,480,van,548,211,704,378
26.09-14-17:44.jpg,704,480,motorcycle,360,170,408,240
26.09-14-17:44.jpg,704,480,motorcycle,419,111,474,185
26.09-14-17:44.jpg,704,480,motorcycle,498,227,562,303
26.09-14-17:44.jpg,704,480,car,539,181,671,323
26.09-14-17:44.jpg,704,480,car,341,1,420,48
26.09-14-17:44.jpg,704,480,truck,241,1,317,45
26.09-14-17:44.jpg,704,480,car,480,401,633,480
26.09-14-17:45.jpg,704,480,car,158,30,218,91
26.09-14-17:45.jpg,704,480,car,282,47,354,119
26.09-14-17:45.jpg,704,480,car,614,68,702,142
26.09-14-17:45.jpg,704,480,van,416,288,594,474
26.09-14-17:45.jpg,704,480,motorcycle,547,295,631,400
26.09-14-17:45.jpg,704,480,car,1,107,63,200
26.09-14-17:45.jpg,704,480,motorcycle,19,14,48,57
26.09-14-17:45.jpg,704,480,motorcycle,1,27,17,66
26.09-14-17:45.jpg,704,480,truck,555,157,704,388
26.09-14-17:45.jpg,704,480,motorcycle,376,48,430,111
26.09-14-17:45.jpg,704,480,motorcycle,318,1,357,37
26.09-14-17:45.jpg,704,480,motorcycle,171,196,292,356
25.09-14-17:43.jpg,704,480,car,122,137,223,238
25.09-14-17:43.jpg,704,480,car,89,38,148,100
25.09-14-17:43.jpg,704,480,car,277,25,361,85
25.09-14-17:43.jpg,704,480,car,146,4,216,44
25.09-14-17:43.jpg,704,480,car,349,94,468,179
25.09-14-17:43.jpg,704,480,car,282,168,409,284
25.09-14-17:43.jpg,704,480,truck,470,187,659,349
25.09-14-17:43.jpg,704,480,motorcycle,362,353,457,445
25.09-14-17:43.jpg,704,480,motorcycle,184,95,237,153
25.09-14-17:43.jpg,704,480,motorcycle,163,53,212,104
25.09-14-17:43.jpg,704,480,motorcycle,230,36,271,87
25.09-14-17:43.jpg,704,480,motorcycle,214,5,257,42
26.09-14-17:47.jpg,704,480,motorcycle,371,142,426,224
26.09-14-17:47.jpg,704,480,motorcycle,501,271,571,380
26.09-14-17:58.jpg,704,480,motorcycle,373,57,422,135
26.09-14-17:58.jpg,704,480,motorcycle,511,232,585,317
26.09-14-17:58.jpg,704,480,car,481,133,614,242
26.09-14-17:58.jpg,704,480,car,441,299,595,471
26.09-14-17:58.jpg,704,480,truck,251,1,356,128
28.09-14-17:45.jpg,704,480,motorcycle,317,433,343,474
28.09-14-17:45.jpg,704,480,motorcycle,401,310,420,334
28.09-14-17:45.jpg,704,480,motorcycle,488,329,501,350
28.09-14-17:45.jpg,704,480,motorcycle,491,301,498,319
28.09-14-17:45.jpg,704,480,motorcycle,504,346,522,374
28.09-14-17:45.jpg,704,480,car,331,293,353,316
28.09-14-17:45.jpg,704,480,car,392,274,413,289
28.09-14-17:45.jpg,704,480,car,503,295,526,316
28.09-14-17:45.jpg,704,480,camper,485,370,525,412
28.09-14-17:45.jpg,704,480,van,520,314,557,361
28.09-14-17:45.jpg,704,480,truck,325,261,360,295
28.09-14-17:45.jpg,704,480,taxi,461,276,478,298
28.09-14-17:45.jpg,704,480,taxi,481,265,504,280
30.09-14-17:52.jpg,704,480,camper,19,174,152,303
30.09-14-17:52.jpg,704,480,camper,131,93,209,175
30.09-14-17:52.jpg,704,480,car,198,50,235,89
30.09-14-17:52.jpg,704,480,car,207,13,258,55
30.09-14-17:52.jpg,704,480,motorcycle,210,89,241,135
30.09-14-17:52.jpg,704,480,motorcycle,304,22,323,55
30.09-14-17:52.jpg,704,480,motorcycle,251,13,278,52
26.09-14-17:48.jpg,704,480,motorcycle,407,348,451,411
26.09-14-17:48.jpg,704,480,motorcycle,318,394,369,468
26.09-14-17:48.jpg,704,480,motorcycle,358,285,391,334
26.09-14-17:48.jpg,704,480,motorcycle,302,219,328,260
26.09-14-17:48.jpg,704,480,motorcycle,274,191,300,228
26.09-14-17:48.jpg,704,480,motorcycle,91,169,112,190
26.09-14-17:48.jpg,704,480,car,232,202,282,247
26.09-14-17:48.jpg,704,480,car,202,146,230,171
26.09-14-17:48.jpg,704,480,car,163,145,195,171
26.09-14-17:48.jpg,704,480,van,259,160,292,187
26.09-14-17:48.jpg,704,480,bus,391,113,455,150
26.09-14-17:48.jpg,704,480,taxi,276,130,306,157
26.09-14-17:48.jpg,704,480,taxi,268,114,290,135
26.09-14-17:48.jpg,704,480,taxi,229,127,248,142
